,Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
287249,287249,2019-05-21 02:28:07,3560725013359375,fraud_Bins-Rice,gas_transport,58.29,Brooke,Smith,F,63542 Luna Brook Apt. 012,Notrees,TX,79759,31.8599,-102.7413,23,Cytogeneticist,1969-09-15,5696a251ba288e12b6407f12c2f559c9,1337567287,30.981983000000003,-103.247129,0
828775,828775,2019-12-10 09:26:48,4179719215697782,"fraud_Parisian, Schiller and Altenwerth",misc_net,7.89,Belinda,Jimenez,F,6807 Jacob Skyway Apt. 331,Rockwell,IA,50469,43.0032,-93.2167,1574,"Scientist, audiological",1982-12-27,2a2c32ecd13831f2c7747f6f605754fe,1355131608,43.709506,-93.893255,0
1618312,321637,2020-10-21 17:01:54,3525590521269779,"fraud_Yost, Schamberger and Windler",kids_pets,35.99,Scott,Fuller,M,861 Karen Common,Haw River,NC,27258,36.0424,-79.3242,6006,Paramedic,1984-07-20,d61f83a583f56513b98fa3b69c1f956e,1382374914,35.672411,-79.299441,0
1669928,373253,2020-11-13 19:26:55,30501624614310,fraud_Botsford Ltd,shopping_pos,5.48,Amanda,Smith,F,180 Graves Shore,Scotia,SC,29939,32.6786,-81.2455,302,Magazine features editor,1973-05-04,ee99fd0af26c8a5fddada8c9e407250a,1384370815,32.812819,-80.439915,0
285932,285932,2019-05-20 16:40:10,371034293500716,"fraud_Hagenes, Hermann and Stroman",travel,6.65,Jeremy,Jones,M,5758 Yates Center,Vinton,CA,96135,40.0235,-120.7986,128,Education administrator,1966-02-21,71ead64b41365fdc18b4932dce14e0dc,1337532010,41.00962,-121.788831,0
1268753,1268753,2020-06-11 02:07:47,30074693890476,"fraud_Cremin, Hamill and Reichel",misc_pos,107.74,Kelsey,Richards,F,889 Sarah Station Suite 624,Holcomb,KS,67851,37.9931,-100.9893,2691,Arboriculturist,1993-08-16,fb8f98c175402e6ddcb10602a2736da1,1370916467,37.168136,-101.119553,0
1819585,522910,2020-12-24 17:04:53,4450831335606294,fraud_Will Ltd,food_dining,3.32,Donna,Davis,F,6760 Donovan Lakes,Clayton,OK,74536,34.5906,-95.38,1760,Occupational psychologist,1972-01-20,fc80f020645166312acc312b6de0b596,1387904693,35.535828,-94.565255,0
1193425,1193425,2020-05-13 08:26:13,583699482621,fraud_Marks Inc,gas_transport,60.66,Jennifer,Jones,F,5572 Kelly Plains Apt. 952,Waupaca,WI,54981,44.3481,-89.1101,15426,"Engineer, civil (contracting)",1936-07-22,2c73d565cc3bdb2c5fe8b3e484d04eb0,1368433573,43.780237,-88.90146700000001,0
39910,39910,2019-01-24 10:06:11,2348245054386329,fraud_Kling-Ernser,entertainment,76.21,Justin,Gay,M,268 Hayes Rue Suite 811,Harborcreek,PA,16421,42.1767,-79.9416,2518,Event organiser,1946-02-02,57208a2b01931002a0ef82f4a541f005,1327399571,42.424087,-80.243049,0
838896,838896,2019-12-13 08:50:07,4897067971111209737,fraud_Ledner-Pfannerstill,gas_transport,59.65,Randy,Wood,M,542 Howe Mission Apt. 092,Port Richey,FL,34668,28.3011,-82.6927,42619,Environmental education officer,1975-10-07,fb9264243708eca3ec3c607dc78d5987,1355388607,27.634224,-82.51080999999999,0
830359,830359,2019-12-10 20:57:49,4607072969078276,"fraud_Schumm, McLaughlin and Carter",food_dining,10.96,Brenda,Perez,F,033 Tara Brook Suite 523,Coyle,OK,73027,35.8985,-97.2607,1493,Amenity horticulturist,1985-03-21,6541d958bac022b3857f92e254005a63,1355173069,35.055158,-97.341733,0
235782,235782,2019-04-28 18:24:53,503848303379,fraud_Stiedemann Inc,misc_pos,28.61,Gregory,Wallace,M,27203 Darrell Landing,Saint James City,FL,33956,26.529,-82.0916,3776,Sport and exercise psychologist,1976-09-12,603f43582d419219519394edc6322c7e,1335637493,26.694428,-81.3774,0
1007682,1007682,2020-02-18 01:21:14,213161231269724,"fraud_Quitzon, Green and Bashirian",shopping_pos,45.22,Alyssa,Morgan,F,622 Robin Run Suite 764,Gadsden,AL,35901,34.048,-85.9246,67082,Physiological scientist,1963-02-09,a9c029908f43953fd7e99bdeb1254212,1361150474,34.493790999999995,-86.471824,0
392046,392046,2019-06-28 18:58:29,3560318482131952,fraud_Zulauf LLC,personal_care,8.2,William,Skinner,M,524 Wu Spurs Suite 894,Mount Hope,AL,35651,34.4793,-87.4769,1312,"Librarian, academic",1955-02-01,8a52970d426a83c355a4ed2f69343922,1340909909,34.986852,-88.21217800000001,0
1483521,186846,2020-08-25 14:02:10,213141712584544,fraud_Price Inc,shopping_net,8.07,Margaret,Curtis,F,742 Oneill Shore,Florence,MS,39073,32.153,-90.1217,19685,Fine artist,1984-12-24,a543f4d4ac00a00ceb99b76604f6cb30,1377439330,31.453648,-90.899025,0
474795,474795,2019-07-28 00:44:09,2383461948823908,"fraud_Connelly, Reichert and Fritsch",gas_transport,59.17,Patrick,Vaughan,M,651 Miller Common,Parsonsfield,ME,4047,43.745,-70.9092,1892,Audiological scientist,1956-03-02,4353892587272e98bc45cf38dec48beb,1343436249,42.936891,-70.25228800000001,0
808528,808528,2019-12-06 16:36:35,4727244663135968,fraud_Bode-Rempel,kids_pets,93.4,Mary,Lewis,F,118 Justin Extension,Bay Minette,AL,36507,30.8635,-87.7644,19090,Science writer,1929-05-30,38c989274188546a5fdef89a96e4c5be,1354811795,29.980217,-87.577551,0
694350,694350,2019-10-23 10:02:57,36078114201167,"fraud_Johnson, Runolfsdottir and Mayer",misc_net,8.53,Christopher,Horn,M,956 Sanchez Highway,Mallie,KY,41836,37.2692,-82.9161,798,Facilities manager,1926-06-26,8edf4a477f50b983d642dd254dc14a75,1350986577,36.582323,-83.346133,0
205571,205571,2019-04-15 05:53:59,4957924165498,"fraud_Casper, Hand and Zulauf",grocery_pos,138.42,Alan,Parsons,M,0547 Russell Ford Suite 574,Kirk,CO,80824,39.6171,-102.4776,207,Network engineer,1955-12-04,664abe49de8df5e1a378cdcb22c4248d,1334469239,40.328929,-101.664405,0
722696,722696,2019-11-04 14:01:13,4066595222529,fraud_Dare-Gibson,health_fitness,95.41,Jamie,Olson,F,3423 Michael Canyon Suite 276,River,KY,41254,37.8795,-82.7251,571,Quarry manager,1931-03-07,8fa264df6415ec27a334d4786aa9e616,1352037673,36.882393,-82.200707,0
1011657,1011657,2020-02-21 06:23:18,6592861994408652,"fraud_Robel, Cummerata and Prosacco",gas_transport,50.02,Ashley,Whitehead,F,58188 Madison Meadow Apt. 949,Cowlesville,NY,14037,42.8112,-78.4481,1166,Colour technologist,1983-06-12,8c7ae49956e78f0339d7feeb5619a501,1361427798,43.220136,-78.256596,0
1408722,112047,2020-07-30 06:55:40,343819048608995,"fraud_Rippin, Kub and Mann",misc_net,4.89,Shelby,Cannon,F,1535 Ryan Burgs Suite 919,Des Moines,IA,50312,41.5855,-93.6719,222785,Wellsite geologist,1956-01-24,f8fb9a0eb876d089b2914ae95a66e44e,1375167340,40.816961,-92.87638,0
522888,522888,2019-08-13 07:20:29,60423098130,fraud_Kuphal-Bartoletti,misc_net,9.45,Jason,Gray,M,875 Amy Point,Amorita,OK,73719,36.9412,-98.2458,83,Barrister's clerk,1958-07-28,835aad28b79b07916884337ba4e6a7bb,1344842429,37.361962,-97.608244,0
614019,614019,2019-09-17 20:38:16,2720012583106919,fraud_Bechtelar-Rippin,food_dining,53.12,Joseph,Murray,M,42933 Ryan Underpass,Manderson,SD,57756,43.3526,-102.5411,1126,Volunteer coordinator,1980-08-18,6692094391d6d8a3667baf6ef5067465,1347914296,42.438171,-103.447733,0
456081,456081,2019-07-21 08:11:09,4155021259183870,fraud_Ledner-Pfannerstill,gas_transport,50.76,Renee,Parrish,F,174 Jennifer Meadow Apt. 467,Mountain Park,OK,73559,34.7032,-98.9591,540,Research scientist (life sciences),1983-10-12,91354af0cd163684ac9c1da16764915a,1342858269,34.32987,-97.968927,0
1800603,503928,2020-12-20 19:14:35,4158758517677931,"fraud_Lakin, Ferry and Beatty",food_dining,4.4,Dawn,Cox,F,193 Catherine Ways,Hills,MN,56138,43.5335,-96.3645,899,Data scientist,1995-01-15,92babb38f39124b64ba93d2293ea7f92,1387566875,42.858668,-96.069798,0
1668980,372305,2020-11-13 07:28:09,213195754007681,fraud_Kuhn LLC,shopping_pos,2.77,Zachary,Allen,M,69252 Oconnor Alley Apt. 153,Ollie,IA,52576,41.2001,-92.1354,568,Commercial horticulturist,1969-07-24,d713d120c49ddc16d3f44cff0b734e83,1384327689,41.060297,-91.142944,0
1039634,1039634,2020-03-07 12:56:13,676248282243,fraud_Wilkinson LLC,personal_care,6.08,Amanda,Wheeler,F,329 Emily Cape,Cape Coral,FL,33909,26.6939,-81.9452,156391,Higher education careers adviser,1968-02-09,9f757757bc8e93b5d487c8ef2f3f9211,1362660973,26.76028,-82.502664,0
1393240,96565,2020-07-25 04:28:24,38199021865320,fraud_Koepp-Parker,grocery_pos,103.48,Jesse,Roberts,M,8415 Vaughn Squares Apt. 788,Acworth,NH,3601,43.196000000000005,-72.3001,477,Naval architect,1988-04-15,97c615da90505fd53c323d1b2e2b75a5,1374726504,43.032188,-72.701899,0
854814,854814,2019-12-16 07:19:58,4328928491302401,fraud_Nader-Heller,misc_net,16.42,Margaret,Ray,F,927 Cummings Manor Suite 318,Greendale,WI,53129,42.9373,-87.9943,13973,Logistics and distribution manager,1981-05-06,4485295a326727421db2ca91c75ff74e,1355642398,43.124782,-88.044873,0
464580,464580,2019-07-23 23:08:29,3598634130286287,fraud_Abshire PLC,entertainment,12.26,David,Hughes,M,707 Butler Parkways Apt. 747,Omaha,NE,68117,41.2064,-95.9953,518429,"Surveyor, land/geomatics",1995-10-10,276ef5322c9703f389ac0cf4fa1b5b57,1343084909,41.318486,-95.372837,0
513338,513338,2019-08-10 17:18:05,3506592072985012,fraud_Conroy-Emard,food_dining,76.92,Randy,Murphy,M,0356 Sarah Light,Ballwin,MO,63021,38.577,-90.5255,92608,"Engineer, communications",2001-07-26,9c8a04b78fe9c0e7bd58e816929fea93,1344619085,38.700082,-91.204852,0
1689290,392615,2020-11-22 13:37:53,4128730454058057622,fraud_Kutch-Wilderman,home,145.26,Monique,Martin,F,68276 Matthew Springs,Ratcliff,TX,75858,31.3833,-95.0619,43,"Engineer, production",1949-10-04,25de09a31d6d02abd0b79e146eabb3b2,1385127473,30.970240000000004,-95.384611,0
45561,45561,2019-01-28 01:15:03,3521417320836166,"fraud_Kovacek, Dibbert and Ondricka",grocery_pos,190.77,Angela,Hodges,F,08236 Kim Hill,Indianapolis,IN,46254,39.849,-86.272,910148,Firefighter,1975-11-30,0d71d73b3211885bc3eb65681b6ec0fe,1327713303,40.327115,-87.214072,0
692310,692310,2019-10-22 00:50:29,344709867813900,fraud_Hills-Olson,grocery_net,39.21,Joanna,Hudson,F,2924 Bobby Trafficway,Sebring,FL,33872,27.4703,-81.4872,50835,Environmental consultant,1986-01-30,c04596f21bb6c2a12f574d91cc263ea6,1350867029,28.032939,-81.76892099999999,0
583473,583473,2019-09-04 12:52:01,2222157926772399,fraud_Bode-Rempel,kids_pets,73.32,Amy,Garrett,F,6014 Thomas Throughway,Trenton,TX,75490,33.4235,-96.3398,2211,"Investment banker, operational",1987-02-26,a4380231ff0ed7092d64cc388c5cf330,1346763121,34.241305,-97.305113,0
718851,718851,2019-11-03 08:51:45,4066595222529,"fraud_Stehr, Jewess and Schimmel",misc_net,9.06,Jamie,Olson,F,3423 Michael Canyon Suite 276,River,KY,41254,37.8795,-82.7251,571,Quarry manager,1931-03-07,48dec427ee5d64e48bbce6fd32e723c3,1351932705,38.788058,-83.530117,0
501479,501479,2019-08-05 18:04:38,370612217861404,fraud_Connelly-Carter,home,12.17,Amanda,Fitzgerald,F,298 Kayla Lights,Bristol,PA,19007,40.1159,-74.8536,21125,"Administrator, charities/voluntary organisations",1985-05-25,56b1699c7850c35a23c5a97fa379259f,1344189878,41.017067,-74.469107,0
1828793,532118,2020-12-27 03:47:37,4914700582394237,fraud_Lesch Ltd,shopping_pos,9.5,John,Williams,M,8929 Phillips Corners Suite 259,Harmony,PA,16037,40.8496,-80.1381,4589,Bookseller,1956-05-01,4d5527a74da201abf91bd8755ae6bc9f,1388116057,41.212501,-79.19976199999999,0
1123802,1123802,2020-04-13 03:37:33,2248735346244816,fraud_Schumm PLC,shopping_net,42.08,Jacob,Weber,M,29156 Mark Park Apt. 108,Utica,KS,67584,38.6411,-100.138,269,Product/process development scientist,1962-11-11,c9488a57d64f301580e14f8188fa7eef,1365824253,37.82116,-100.86672,0
1699243,402568,2020-11-26 15:02:02,6011348830550197,fraud_Weimann-Lockman,kids_pets,84.01,Samuel,Johnston,M,16285 Jessica Lights,Birmingham,AL,35229,33.4629,-86.7904,493806,Musician,1980-07-12,fdde877458068e7f289c954e94f49581,1385478122,34.4495,-86.430304,0
1685027,388352,2020-11-20 11:05:11,4255397449664185994,fraud_Pagac LLC,shopping_pos,9.55,George,Smith,M,7377 Walton Extensions Apt. 979,Dallas,TX,75236,32.69,-96.9177,1263321,"Designer, interior/spatial",1952-09-27,a2b9d89755e448fa68b4ccd87292e5ad,1384945511,32.186769,-96.052272,0
1070555,1070555,2020-03-20 19:39:27,341546199006537,fraud_Kuhn Group,food_dining,23.36,Mark,Brown,M,8580 Moore Cove,Wales,AK,99783,64.7556,-165.6723,145,"Administrator, education",1939-11-09,987bc3edc2cdfe05ef905b6ecc0290cd,1363808367,65.118154,-165.640742,0
8612,8612,2019-01-06 13:32:34,4657269323674365,fraud_Streich Ltd,home,96.86,Alicia,Mitchell,F,125 Kristen Dale,Grand Ridge,FL,32442,30.7148,-85.021,3699,Art gallery manager,1948-09-07,9ae8b04e1f45af75b5ee7496965f66b3,1325856754,29.992245,-85.51573499999999,0
667133,667133,2019-10-11 20:31:38,345933964507467,"fraud_Watsica, Haag and Considine",shopping_pos,8.61,Carol,Dillon,F,27479 Reeves Dale,Whaleyville,MD,21872,38.4121,-75.2811,718,Regulatory affairs officer,1985-03-19,f612818f7534fd7dd63558bb58231886,1349987498,37.750413,-75.811784,0
1400419,103744,2020-07-27 13:37:37,4904681492230012,fraud_Bauch-Blanda,entertainment,63.9,Lisa,Lowe,F,574 David Locks Suite 207,Cottekill,NY,12419,41.8467,-74.1038,722,Comptroller,1990-10-19,72b884ff8e0766574436ffc627f94fe1,1374932257,41.486035,-74.92414000000001,0
1582187,285512,2020-10-05 23:01:16,2450829271795901,"fraud_Welch, Rath and Koepp",entertainment,428.84,Timothy,Kirby,M,7309 Sophia Causeway Suite 702,Sauk Rapids,MN,56379,45.604,-94.1591,16163,Hydrographic surveyor,1987-02-22,77be0409493a21deef08e0a6e85d1ff7,1381014076,44.693093,-93.998626,0
1523026,226351,2020-09-10 04:48:10,180046165512893,fraud_Beier LLC,entertainment,66.21,Erica,Walker,F,084 Holmes Avenue Suite 206,Stayton,OR,97383,44.8021,-122.7624,9587,"Engineer, biomedical",1968-03-24,d7ffaa8d7bdaccc78604e8f60bf63e1a,1378788490,44.444404,-123.233632,0
1040731,1040731,2020-03-08 00:31:43,676173792455,fraud_Pouros-Haag,shopping_pos,4.75,Brittany,Cox,F,07177 William Dale Apt. 547,Santa Monica,CA,90403,34.0287,-118.4924,92043,"Civil engineer, contracting",1961-04-25,25b3fe5b52a2e1ea11fbb66703d54b20,1362702703,34.503703,-118.141076,0
1446892,150217,2020-08-12 11:42:40,213120463918358,fraud_Hudson-Grady,shopping_pos,3.99,Willie,Jordan,M,529 West Key,Spearsville,LA,71277,32.955,-92.587,1758,"Psychologist, forensic",1957-08-08,7fbc45cc17465f3a7eb959a0d83a5014,1376307760,32.494831,-91.932076,0
72899,72899,2019-02-12 12:31:15,4364010865167176,fraud_Stark-Batz,entertainment,40.55,Gary,Martinez,M,03512 Jackson Ports,Reno,NV,89512,39.5483,-119.7957,276896,Immunologist,1997-03-12,d0d0dc1830621e204d9ce828c13ad574,1329049875,40.266309,-119.596799,0
1460857,164182,2020-08-17 19:17:08,4908846471916297,"fraud_Daugherty, Pouros and Beahan",shopping_pos,1.34,Lauren,Torres,F,03030 White Lakes,Grandview,TX,76050,32.2779,-97.2351,5875,"Radiographer, therapeutic",1992-07-24,e53fbb745597aa036da09ae3ab5b4309,1376767028,33.179609,-96.580589,0
1398420,101745,2020-07-26 23:11:20,38797410705641,fraud_Jakubowski Group,food_dining,51.58,Andrew,Tucker,M,583 Gray Creek,Oak Hill,NY,12460,42.4069,-74.1528,277,Glass blower/designer,1971-12-12,a1a5a0da73c486ded733e3f636968399,1374880280,42.333495,-74.07637,0
155111,155111,2019-03-24 07:18:59,4128027264554082,"fraud_Watsica, Haag and Considine",shopping_pos,37.38,Kyle,Park,M,7507 Larry Passage Suite 859,Mount Perry,OH,43760,39.8788,-82.18799999999999,1831,Barrister's clerk,1953-10-18,2195089a34d4d13790c968f2f7f2a068,1332573539,40.10262,-82.604939,0
309638,309638,2019-05-30 05:24:53,346273234529002,"fraud_Tillman, Fritsch and Schmitt",misc_net,4.05,Donna,Moreno,F,32301 Albert River Suite 364,Ronceverte,WV,24970,37.7418,-80.4626,4575,Statistician,1991-10-22,e3abf98e2108c3eb36487ae6afafcd34,1338355493,37.614212,-80.307242,0
1114868,1114868,2020-04-08 17:17:39,6506116513503136,"fraud_Bernhard, Grant and Langworth",shopping_pos,8.14,Kimberly,Rice,F,63991 Destiny Rue Apt. 651,Tyler,TX,75703,32.2768,-95.3031,144160,Sports development officer,1984-05-04,b293cfdac54f6ff3fcfc95951c6e2252,1365441459,32.628831,-95.948183,0
1281776,1281776,2020-06-15 18:34:27,4427805710168,fraud_Nienow PLC,entertainment,12.18,Michelle,Rodriguez,F,1742 Brandon Squares Apt. 461,Ruidoso,NM,88355,33.3305,-105.6933,8874,Licensed conveyancer,2000-08-16,30b268cefb2648c3e17eccd24bb0a2cf,1371321267,33.26672,-105.429986,0
4658,4658,2019-01-03 22:27:13,4477156602511939689,"fraud_Roberts, Ryan and Smith",personal_care,39.56,Angela,Ross,F,0107 Clements Point,American Fork,UT,84003,40.3928,-111.7941,42384,Futures trader,1992-12-29,a744dc62fba5ce1281d9f8730ba65bf8,1325629633,39.908199,-110.96043799999998,0
167658,167658,2019-03-30 02:33:57,30026790933302,fraud_Stracke-Lemke,grocery_pos,120.06,John,Peters,M,555 Michael Burgs,Mayersville,MS,39113,32.9013,-91.0286,595,Technical brewer,1979-09-03,62b65d739c3e83594bf86d44e91b792e,1333074837,32.305803000000004,-90.201588,0
1752228,455553,2020-12-09 13:12:47,4239552724014407,fraud_Watsica LLC,personal_care,31.37,Carl,Hernandez,M,9134 Darryl Flat Suite 916,Paulding,OH,45879,41.141000000000005,-84.5722,6284,Secondary school teacher,1936-03-27,b63e1224ef9869c624ef779c0c4fa611,1386594767,40.50585,-83.997601,0
1004897,1004897,2020-02-16 21:16:28,2703186189652095,fraud_Fisher-Schowalter,shopping_net,2.86,Jennifer,Banks,F,561 Perry Cove,Moravian Falls,NC,28654,36.0788,-81.1781,3495,"Psychologist, counselling",1988-03-09,df80dbc83f4485cf7db171ca52db4a8e,1361049388,35.313796,-80.484174,0
1176692,1176692,2020-05-05 22:07:49,2454076758463217,fraud_Jacobi and Sons,shopping_pos,125.35,Robert,Andrade,M,27720 Martin Hills,Remer,MN,56672,47.0874,-93.9196,2097,Insurance risk surveyor,1987-10-27,d7bb2a9b553255a280c9c5e76df0645f,1367791669,47.183857,-94.596192,0
1472094,175419,2020-08-22 00:17:49,344709867813900,fraud_Boyer PLC,misc_pos,224.4,Joanna,Hudson,F,2924 Bobby Trafficway,Sebring,FL,33872,27.4703,-81.4872,50835,Environmental consultant,1986-01-30,5a20a6b577ee703311dcd10e4e28a3de,1377130669,26.827197,-81.84548000000001,0
1439917,143242,2020-08-10 12:11:17,4400011257587661852,fraud_Hickle Group,shopping_pos,34.67,Marissa,Powell,F,474 Allen Haven,North Loup,NE,68859,41.4972,-98.7858,509,"Nurse, children's",1980-09-15,03e64b02f9a5c45f0a715327a5a70a42,1376136677,41.209982,-98.227509,0
277660,277660,2019-05-17 17:19:07,30551643947183,fraud_Kozey-Kuhlman,personal_care,3.37,Morgan,Smith,F,1441 Bradley Place,Grover,NC,28073,35.1836,-81.4552,5621,Toxicologist,1973-11-14,2ed3c33a97a6784e05abaebdb5c61873,1337275147,34.926549,-80.60428399999999,0
1282012,1282012,2020-06-15 19:40:46,4430881574719618,fraud_Hackett Group,travel,4.14,Alicia,Morales,F,4456 Dunn Roads,Meredith,CO,81642,39.3199,-106.6596,61,Public relations account executive,1939-11-04,6cb8cb5500477f1ca451e7e09287b3d0,1371325246,40.250035,-106.412974,0
1819166,522491,2020-12-24 14:40:47,6011860238257910,"fraud_Nicolas, Hills and McGlynn",entertainment,66.79,Lisa,Mendez,F,44259 Beth Station Suite 215,Lahoma,OK,73754,36.385,-98.0727,1078,"Programme researcher, broadcasting/film/video",1952-07-06,ccc07fbc7a0569ecd43f4552a863c633,1387896047,37.250506,-97.217574,0
643939,643939,2019-09-30 19:32:25,2274911989136158,fraud_Swift PLC,kids_pets,89.5,Robert,Velazquez,M,3136 Silva Stream,Parker,CO,80138,39.5102,-104.7216,84861,Materials engineer,1932-03-10,e76b6963dd5bdd228c4554e877b26fc3,1349033545,38.550197,-105.035932,0
825856,825856,2019-12-09 17:26:09,4500002361389,"fraud_Nienow, Barrows and Romaguera",personal_care,23.3,Joseph,Nixon,M,86882 Desiree Camp Suite 047,Tyaskin,MD,21865,38.2833,-75.8465,470,Music tutor,1965-04-07,39dcdc804b38a5aeef117eb8368a7d0f,1355073969,38.502612,-76.63582199999999,0
341308,341308,2019-06-10 03:20:42,4424338559877976,fraud_Torp-Lemke,misc_pos,3.9,Denise,Barnett,F,23220 Eaton Harbors,Kirby,OH,43330,40.813,-83.4196,118,Private music teacher,1957-11-12,a9c581ed034db73a0a15867b93a479bb,1339298442,41.505564,-83.753957,0
203523,203523,2019-04-14 14:38:42,3577794103155425,"fraud_Graham, Hegmann and Hammes",food_dining,8.39,Mary,Humphrey,F,9853 Flynn Hollow Apt. 602,Reynolds,ND,58275,47.7068,-97.2092,733,Visual merchandiser,1994-11-12,95b9e95f797d06e1feb6259e41b8aa4e,1334414322,48.283126,-97.547103,0
1787858,491183,2020-12-17 17:30:26,2383461948823908,"fraud_Bahringer, Bergnaum and Quitzon",home,69.09,Patrick,Vaughan,M,651 Miller Common,Parsonsfield,ME,4047,43.745,-70.9092,1892,Audiological scientist,1956-03-02,512c620074c78aa9b54b97c14c2d091e,1387301426,44.405999,-70.643966,0
1393715,97040,2020-07-25 11:18:55,30175986190993,fraud_Bins-Rice,gas_transport,87.13,Rebecca,Butler,F,0665 Lisa Alley,Winger,MN,56592,47.5375,-95.9941,516,Applications developer,1966-06-07,c64bf842bf098d75b17b6e62d81d6f75,1374751135,46.912169,-95.258966,0
1322217,25542,2020-06-29 20:56:40,3500969075198072,fraud_Gottlieb-Hansen,personal_care,87.55,Kenneth,Sanchez,M,0110 Ashley Forest,Tekoa,WA,99033,47.2271,-117.0819,895,Clothing/textile technologist,1999-05-31,11793475af340a71447bd937c07d4c93,1372539400,47.659098,-116.553148,0
1528806,232131,2020-09-13 04:40:55,4018105808392773675,fraud_Wiza LLC,misc_pos,15.58,Katherine,Love,F,5884 Sandoval Square Apt. 371,Allenhurst,NJ,7711,40.2367,-74.0067,1533,"Administrator, charities/voluntary organisations",1935-04-15,e6fb393eb39533bed97534013cc3ae10,1379047255,40.211242,-73.572416,0
737055,737055,2019-11-11 00:27:45,4505383113689,fraud_Bruen-Yost,misc_pos,107.83,Alicia,Hawkins,F,507 John Overpass Suite 424,Harwood,MD,20776,38.8582,-76.6145,3289,Quantity surveyor,1933-03-15,0f39bd75a544840129aab76b63b109a5,1352593665,39.464138,-75.941006,0
179877,179877,2019-04-04 05:47:52,4873783502705038,"fraud_Yost, Block and Koepp",misc_pos,15.66,Elizabeth,Maxwell,F,194 Goodman Fall Apt. 569,Burlington,WA,98233,48.4786,-122.3345,14871,Public house manager,1974-03-10,7dedb5ef3001c1bd998a8c2136621d7e,1333518472,49.025916,-122.408271,0
1713318,416643,2020-12-01 02:21:42,2248348993063230,fraud_Torphy-Goyette,shopping_pos,3.02,Jennifer,Scott,F,376 John Fork Suite 848,Randolph,OH,44265,41.0109,-81.2977,51,Mechanical engineer,1960-08-05,dc492179faeb15703cb13d7c0e7e7a6b,1385864502,40.332459,-80.620841,0
1213557,1213557,2020-05-22 21:27:34,4561368699336875,"fraud_Schneider, Hayes and Nikolaus",food_dining,20.56,Pamela,Lewis,F,653 Jessica Extension Apt. 668,Clifton,SC,29324,34.9906,-81.8327,167,Museum/gallery conservator,1988-11-01,55710a6ad98131f778b3978d9b465084,1369258054,35.51849,-80.91154300000001,0
626479,626479,2019-09-23 07:54:46,2706977570537524,fraud_Hermann and Sons,shopping_pos,132.97,David,Serrano,M,4739 Martin Common,Zaleski,OH,45698,39.283,-82.3977,341,Accounting technician,1978-12-18,78137276384593f2858e56b2c152eb94,1348386886,38.694152,-82.101513,0
58192,58192,2019-02-04 08:54:14,4956828990005111019,"fraud_Johnston, Nikolaus and Maggio",grocery_net,48.76,Kenneth,Robinson,M,269 Sanchez Rapids,Elizabeth,NJ,7208,40.6747,-74.2239,124967,Operational researcher,1980-12-21,fc07b928e2f751ca1337d95d05409b4b,1328345654,39.925794,-73.945674,0
1726484,429809,2020-12-04 09:31:46,4710826438164847414,"fraud_Olson, Becker and Koch",gas_transport,48.25,Juan,Henry,M,9795 Lori Island Suite 346,Turner,MT,59542,48.8328,-108.3961,192,Further education lecturer,1964-01-04,e28336a3120a81a5e15394eecd39f040,1386149506,48.672653,-109.215203,0
849183,849183,2019-12-15 11:23:58,4961003488432306,fraud_Kiehn Inc,grocery_pos,143.95,Stacy,Walsh,F,324 Donna Ridge Suite 651,Cressona,PA,17929,40.6284,-76.195,1606,Ecologist,1966-05-10,bbe84141f761d2241a11ff9393430601,1355570638,41.009695,-77.152789,0
798973,798973,2019-12-03 22:27:55,30238755902988,fraud_Carroll PLC,health_fitness,71.45,Danielle,Yu,F,5395 Colon Burgs Suite 037,Thrall,TX,76578,30.592,-97.2893,1766,Press sub,1976-01-02,a4569a996f43753a86d96ec60c82837b,1354573675,31.415856,-97.057518,0
1107393,1107393,2020-04-06 00:12:53,6569097840281287,"fraud_Stroman, Hudson and Erdman",gas_transport,56.74,Steven,Johnson,M,7470 John Tunnel Suite 937,Aurora,CO,80014,39.6662,-104.835,389246,"Scientist, marine",1969-12-12,18d3ac4b52ed5a97b2580796b4bcb605,1365207173,39.725569,-105.439253,0
134592,134592,2019-03-15 09:34:37,580954173374,"fraud_Schumm, Bauch and Ondricka",grocery_pos,71.96,Jessica,Benitez,F,31281 Thomas Inlet,Montrose,NY,10548,41.2496,-73.9446,3487,Race relations officer,1960-01-13,f53b1a74677fcd884e3a13225deb597b,1331804077,41.763559,-74.365597,0
167280,167280,2019-03-29 22:09:22,373213026644490,fraud_Hills-Boyer,personal_care,5.89,Bobby,Smith,M,3495 Williams Stream,San Diego,CA,92101,32.7185,-117.1593,1241364,Comptroller,1987-11-30,eda3abd3f8d3f7b848adf23a25920e64,1333058962,33.081996999999994,-116.580841,0
259430,259430,2019-05-09 11:10:23,6517217825320610,fraud_Lesch Ltd,shopping_pos,5.41,James,Reese,M,26975 Richardson Mills Apt. 402,Sontag,MS,39665,31.6453,-90.1801,1196,"Librarian, academic",1958-06-11,e7fd9fc4a56d468c8b72523992003c27,1336561823,30.979501000000003,-89.788604,0
